id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,mobil_penumpang,sepeda_motor,mobil_bus,mobil_barang,jumlah_kendaraan,satuan,tahun
,32,JAWA BARAT,,Subang,23305,413042,482,12812,449641,UNIT,2018
,32,JAWA BARAT,,Purwakarta,26968,275711,429,10482,313590,UNIT,2018
,32,JAWA BARAT,,Karawang,76308,755961,1385,29884,863538,UNIT,2018
,32,JAWA BARAT,,Bekasi,196626,1261729,3300,54419,1516074,UNIT,2018
,32,JAWA BARAT,,Bandung Barat,62131,540658,536,22645,625970,UNIT,2018
,32,JAWA BARAT,,Pangandaran,4804,82786,54,4308,91952,UNIT,2018
,32,JAWA BARAT,,Kota Bogor,91835,373434,775,12835,478879,UNIT,2018
,32,JAWA BARAT,,Kota Sukabumi,19483,100486,714,5644,126327,UNIT,2018
,32,JAWA BARAT,,Kota Bandung,402649,1256057,6390,73569,1738665,UNIT,2018
,32,JAWA BARAT,,Kota Cirebon,31732,142467,411,14019,188629,UNIT,2018
,32,JAWA BARAT,,Kota Bekasi,307235,1250955,2870,48377,1609437,UNIT,2018
,32,JAWA BARAT,,Kota Depok,189503,966451,792,19919,1176665,UNIT,2018
,32,JAWA BARAT,,Kota Cimahi,47446,260741,273,7465,315925,UNIT,2018
,32,JAWA BARAT,,Kota Tasikmalaya,26358,207147,1390,11945,246840,UNIT,2018
,32,JAWA BARAT,,Kota Banjar,4766,62997,50,2571,70384,UNIT,2018
,32,JAWA BARAT,,Jawa Barat,2047602,14126505,29878,562308,16766293,UNIT,2018
,32,JAWA BARAT,,Bogor,206991,1564636,1164,51998,1824789,UNIT,2025
,32,JAWA BARAT,,Sukabumi,48087,504038,497,21356,573978,UNIT,2025
,32,JAWA BARAT,,Cianjur,43792,438540,618,19504,502454,UNIT,2025
,32,JAWA BARAT,,Bandung,137350,984467,1082,39054,1161953,UNIT,2025
,32,JAWA BARAT,,Garut,41619,413814,920,17173,473526,UNIT,2025
,32,JAWA BARAT,,Tasikmalaya,26463,300576,615,11664,339318,UNIT,2025
,32,JAWA BARAT,,Ciamis,26862,252648,817,12109,292436,UNIT,2025
,32,JAWA BARAT,,Kuningan,31358,322209,550,9479,363596,UNIT,2025
,32,JAWA BARAT,,Cirebon,60855,691753,1359,24843,778810,UNIT,2025
,32,JAWA BARAT,,Majalengka,28044,341556,826,12212,382638,UNIT,2025
,32,JAWA BARAT,,Sumedang,28429,290908,346,10168,329851,UNIT,2025
,32,JAWA BARAT,,Indramayu,42251,491823,800,18028,552902,UNIT,2025
,32,JAWA BARAT,,Subang,37546,414350,454,13420,465770,UNIT,2025
,32,JAWA BARAT,,Purwakarta,36229,277942,328,11424,325923,UNIT,2025
,32,JAWA BARAT,,Karawang,107694,778709,1490,31669,919562,UNIT,2025
,32,JAWA BARAT,,Bekasi,252025,1302238,4023,64393,1622679,UNIT,2025
,32,JAWA BARAT,,Bandung Barat,77131,565603,582,22290,665606,UNIT,2025
,32,JAWA BARAT,,Pangandaran,8167,80498,53,4682,93400,UNIT,2025
,32,JAWA BARAT,,Kota Bogor,97652,374932,628,11690,484902,UNIT,2025
,32,JAWA BARAT,,Kota Sukabumi,20030,98481,403,4995,123909,UNIT,2025
,32,JAWA BARAT,,Kota Bandung,374341,1083002,6051,63745,1527139,UNIT,2025
,32,JAWA BARAT,,Kota Cirebon,30703,127693,456,11886,170738,UNIT,2025
,32,JAWA BARAT,,Kota Bekasi,320873,1153053,2724,56341,1532991,UNIT,2025
,32,JAWA BARAT,,Kota Depok,214170,992944,918,20114,1228146,UNIT,2025
,32,JAWA BARAT,,Kota Cimahi,47767,238144,258,6433,292602,UNIT,2025
,32,JAWA BARAT,,Kota Tasikmalaya,31429,206376,1206,12866,251877,UNIT,2025
,32,JAWA BARAT,,Kota Banjar,6316,57056,59,2388,65819,UNIT,2025
,32,JAWA BARAT,,Jawa Barat,2384174,14347989,29227,585924,17347314,UNIT,2025
,32,JAWA BARAT,,Bogor,169782,1451061,1012,46205,1668060,UNIT,2019
,32,JAWA BARAT,,Sukabumi,9303,551245,467,20912,581927,UNIT,2019
,32,JAWA BARAT,,Cianjur,35548,410734,682,18897,465861,UNIT,2019
,32,JAWA BARAT,,Bandung,116670,990088,1015,38339,1146112,UNIT,2019
,32,JAWA BARAT,,Garut,29710,393698,923,16198,440529,UNIT,2019
,32,JAWA BARAT,,Tasikmalaya,18959,281055,676,11366,312056,UNIT,2019
,32,JAWA BARAT,,Ciamis,20372,258182,1092,11538,291184,UNIT,2019
,32,JAWA BARAT,,Kuningan,25962,309264,886,9009,345121,UNIT,2019
,32,JAWA BARAT,,Cirebon,50065,658873,1321,23544,733803,UNIT,2019
,32,JAWA BARAT,,Majalengka,22130,344258,966,12912,380266,UNIT,2019
,32,JAWA BARAT,,Sumedang,22493,284600,451,9533,317077,UNIT,2019
,32,JAWA BARAT,,Indramayu,31689,493723,845,17016,543273,UNIT,2019
,32,JAWA BARAT,,Subang,26746,421838,502,13288,462374,UNIT,2019
,32,JAWA BARAT,,Purwakarta,29735,281740,425,10746,322646,UNIT,2019
,32,JAWA BARAT,,Karawang,84877,769717,1387,30635,886616,UNIT,2019
,32,JAWA BARAT,,Bekasi,208611,1283333,3477,57413,1552834,UNIT,2019
,32,JAWA BARAT,,Bandung Barat,66315,558434,541,22650,647940,UNIT,2019
,32,JAWA BARAT,,Pangandaran,5312,83818,51,4342,93523,UNIT,2019
,32,JAWA BARAT,,Kota Bogor,94578,380391,752,12562,488283,UNIT,2019
,32,JAWA BARAT,,Kota Sukabumi,20363,102602,696,5565,129226,UNIT,2019
,32,JAWA BARAT,,Kota Bandung,407672,1260127,6381,73068,1747248,UNIT,2019
,32,JAWA BARAT,,Kota Cirebon,32513,142362,429,14127,189431,UNIT,2019
,32,JAWA BARAT,,Kota Bekasi,310635,1251694,2765,49867,1614961,UNIT,2019
,32,JAWA BARAT,,Kota Depok,194251,981577,807,19895,1196530,UNIT,2019
,32,JAWA BARAT,,Kota Cimahi,49134,264283,270,7378,321065,UNIT,2019
,32,JAWA BARAT,,Kota Tasikmalaya,27858,212465,1415,12320,254058,UNIT,2019
,32,JAWA BARAT,,Kota Banjar,5155,63446,51,2573,71225,UNIT,2019
,32,JAWA BARAT,,Jawa Barat,2116438,14484608,30285,571898,17203229,UNIT,2019
