tahun,wilayah,kategori_kendaraan,jumlah_kendaraan,kode_wilayah_encoded,lag_1,lag_2,growth
2021,KABUPATEN BANDUNG,0,119820.0,0,0.0,0.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,0.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2021,KABUPATEN BANDUNG,0,119820.0,0,119820.0,119820.0,0.0
2022,KABUPATEN BANDUNG,0,125496.0,0,119820.0,119820.0,0.0
2022,KABUPATEN BANDUNG,0,125496.0,0,125496.0,119820.0,0.047371056584877315
2022,KABUPATEN BANDUNG,0,125496.0,0,125496.0,125496.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,125496.0,125496.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,125496.0,0.03941958309428189
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2023,KABUPATEN BANDUNG,0,130443.0,0,130443.0,130443.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,130443.0,130443.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,130443.0,0.019656094999348374
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2024,KABUPATEN BANDUNG,0,133007.0,0,133007.0,133007.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,0.0,0.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,0.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2021,KABUPATEN BANDUNG,1,944465.0,0,944465.0,944465.0,0.0
2022,KABUPATEN BANDUNG,1,957033.0,0,944465.0,944465.0,0.0
2022,KABUPATEN BANDUNG,1,957033.0,0,957033.0,944465.0,0.013307004494608058
2022,KABUPATEN BANDUNG,1,957033.0,0,957033.0,957033.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,957033.0,957033.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,957033.0,0.017085095289295145
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2023,KABUPATEN BANDUNG,1,973384.0,0,973384.0,973384.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,973384.0,973384.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,973384.0,0.002576578205518069
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2024,KABUPATEN BANDUNG,1,975892.0,0,975892.0,975892.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,0.0,0.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,0.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2021,KABUPATEN BANDUNG,2,964.0,0,964.0,964.0,0.0
2022,KABUPATEN BANDUNG,2,982.0,0,964.0,964.0,0.0
2022,KABUPATEN BANDUNG,2,982.0,0,982.0,964.0,0.01867219917012448
2022,KABUPATEN BANDUNG,2,982.0,0,982.0,982.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,982.0,982.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,982.0,0.002036659877800407
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2023,KABUPATEN BANDUNG,2,984.0,0,984.0,984.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,984.0,984.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,984.0,0.039634146341463415
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2024,KABUPATEN BANDUNG,2,1023.0,0,1023.0,1023.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,0.0,0.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,0.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2021,KABUPATEN BANDUNG,3,36697.0,0,36697.0,36697.0,0.0
2022,KABUPATEN BANDUNG,3,37762.0,0,36697.0,36697.0,0.0
2022,KABUPATEN BANDUNG,3,37762.0,0,37762.0,36697.0,0.02902144589475979
2022,KABUPATEN BANDUNG,3,37762.0,0,37762.0,37762.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,37762.0,37762.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,37762.0,0.016524548487897885
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2023,KABUPATEN BANDUNG,3,38386.0,0,38386.0,38386.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38386.0,38386.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38386.0,-0.009378419215338926
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2024,KABUPATEN BANDUNG,3,38026.0,0,38026.0,38026.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,0.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2021,KABUPATEN BANDUNG BARAT,0,66197.0,1,66197.0,66197.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,66197.0,66197.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,66197.0,0.05488164116198619
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2022,KABUPATEN BANDUNG BARAT,0,69830.0,1,69830.0,69830.0,0.0
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,69830.0,69830.0,0.0
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,72948.0,69830.0,0.04465129600458256
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,72948.0,72948.0,0.0
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,72948.0,72948.0,0.0
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,72948.0,72948.0,0.0
2023,KABUPATEN BANDUNG BARAT,0,72948.0,1,72948.0,72948.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,72948.0,72948.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,72948.0,0.02566211547951966
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,74820.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,74820.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,74820.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,74820.0,0.0
2024,KABUPATEN BANDUNG BARAT,0,74820.0,1,74820.0,74820.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,0.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2021,KABUPATEN BANDUNG BARAT,1,535359.0,1,535359.0,535359.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,535359.0,535359.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,535359.0,0.012373005777431592
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2022,KABUPATEN BANDUNG BARAT,1,541983.0,1,541983.0,541983.0,0.0
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,541983.0,541983.0,0.0
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,554116.0,541983.0,0.022386311009754918
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,554116.0,554116.0,0.0
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,554116.0,554116.0,0.0
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,554116.0,554116.0,0.0
2023,KABUPATEN BANDUNG BARAT,1,554116.0,1,554116.0,554116.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,554116.0,554116.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,554116.0,0.012589421709533744
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,561092.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,561092.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,561092.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,561092.0,0.0
2024,KABUPATEN BANDUNG BARAT,1,561092.0,1,561092.0,561092.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,0.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2021,KABUPATEN BANDUNG BARAT,2,502.0,1,502.0,502.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,502.0,502.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,502.0,0.027888446215139442
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2022,KABUPATEN BANDUNG BARAT,2,516.0,1,516.0,516.0,0.0
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,516.0,516.0,0.0
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,518.0,516.0,0.003875968992248062
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,518.0,518.0,0.0
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,518.0,518.0,0.0
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,518.0,518.0,0.0
2023,KABUPATEN BANDUNG BARAT,2,518.0,1,518.0,518.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,518.0,518.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,518.0,0.05405405405405406
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,546.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,546.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,546.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,546.0,0.0
2024,KABUPATEN BANDUNG BARAT,2,546.0,1,546.0,546.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,0.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,0.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2021,KABUPATEN BANDUNG BARAT,3,20851.0,1,20851.0,20851.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,20851.0,20851.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,20851.0,0.026089875785334036
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2022,KABUPATEN BANDUNG BARAT,3,21395.0,1,21395.0,21395.0,0.0
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21395.0,21395.0,0.0
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21730.0,21395.0,0.01565786398691283
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21730.0,21730.0,0.0
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21730.0,21730.0,0.0
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21730.0,21730.0,0.0
2023,KABUPATEN BANDUNG BARAT,3,21730.0,1,21730.0,21730.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21730.0,21730.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21730.0,9.203865623561896e-05
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21732.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21732.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21732.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21732.0,0.0
2024,KABUPATEN BANDUNG BARAT,3,21732.0,1,21732.0,21732.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,0.0,0.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,0.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2021,KABUPATEN BEKASI,0,212563.0,2,212563.0,212563.0,0.0
2022,KABUPATEN BEKASI,0,300651.0,2,212563.0,212563.0,0.0
2022,KABUPATEN BEKASI,0,300651.0,2,300651.0,212563.0,0.4144089046541496
2022,KABUPATEN BEKASI,0,300651.0,2,300651.0,300651.0,0.0
2022,KABUPATEN BEKASI,0,300651.0,2,300651.0,300651.0,0.0
2022,KABUPATEN BEKASI,0,300651.0,2,300651.0,300651.0,0.0
2023,KABUPATEN BEKASI,0,233260.0,2,300651.0,300651.0,0.0
2023,KABUPATEN BEKASI,0,233260.0,2,233260.0,300651.0,-0.22415026060116214
2023,KABUPATEN BEKASI,0,233260.0,2,233260.0,233260.0,0.0
2023,KABUPATEN BEKASI,0,233260.0,2,233260.0,233260.0,0.0
2023,KABUPATEN BEKASI,0,233260.0,2,233260.0,233260.0,0.0
2023,KABUPATEN BEKASI,0,233260.0,2,233260.0,233260.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,233260.0,233260.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,233260.0,0.03484095001286119
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2024,KABUPATEN BEKASI,0,241387.0,2,241387.0,241387.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,0.0,0.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,0.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2021,KABUPATEN BEKASI,1,1220358.0,2,1220358.0,1220358.0,0.0
2022,KABUPATEN BEKASI,1,1147706.0,2,1220358.0,1220358.0,0.0
2022,KABUPATEN BEKASI,1,1147706.0,2,1147706.0,1220358.0,-0.0595333500497395
